SMILES,Kinetic solubility in PBS (uM),logS
COc1cc(OC)cc(C(=O)NCC(=O)N2CCN(S(=O)(=O)c3ccccc3F)CC2)c1,111.9,-3.95116991347165
COc1ccc(CC(=O)NNC(=O)COc2ccc(F)cc2)cc1S(=O)(=O)N1CCOCC1,114.0,-3.9430951486635273
O=C(c1ccc(F)cc1)N1CCC(C(=O)N2CCN(c3ncccn3)CC2)CC1,149.0,-3.826813731587726
COc1cc(C)c(CN2CC=C(c3ccc(F)cc3)CC2)cc1C,26.1,-4.583359492661719
CCOC(=O)C1(Cc2cccc(F)c2)CCN(C(=O)c2ccoc2C)CC1,139.8,-3.8544928285903373
CCN1CCN(Cc2c3ccccc3cc3ccccc23)CC1,91.6,-4.03810452633215
Cc1cc(C(c2cc(C)c(N)c(C)c2)c2ccco2)cc(C)c1N,74.6,-4.127261172527331
Cc1cccc(CCNCc2cc3cc(C)cc(C)c3[nH]c2=O)c1,132.6,-3.8774564759312455
Cc1ccc(CNC(=O)CCCc2cn(C)c3ccccc23)cc1,1.2,-5.920818753952375
Cc1cccc(NC(=O)C(C)N2CC=C(c3ccccc3)CC2)c1,9.1,-5.040958607678906
CCn1cc(CCC(=O)NCCc2ccccc2)c2ccccc21,102.4,-3.989700043360188
Cn1cc(CCC(=O)NCCCc2ccccc2)c2ccccc21,80.5,-4.094204119632131
CCc1ccc(CNC(=O)CCc2cn(C)c3ccccc23)cc1,3.7,-5.431798275933005
CCC(C(=O)NCCc1c[nH]c2ccc(C)cc12)c1ccccc1,82.4,-4.084072788302884
CCn1cc(CCC(=O)NC(C)c2ccccc2)c2ccccc21,23.1,-4.636388020107856
CC(C)C(=O)Nc1ccc2c(c1)Cc1cc(NC(=O)C(C)C)ccc1-2,1.2,-5.920818753952375
COc1ccc(CN2CCc3c([nH]c4ccccc34)C2)c(OC)c1C,104.6,-3.9804683154687446
Cc1ccc(C(=O)Nc2cccc(C(=O)NC3CCCCC3)c2)cc1,1.2,-5.920818753952375
Cc1ccc(C(=O)NC(C(=O)NC2CCCC2)c2ccccc2)cc1,12.2,-4.913640169325252
Cc1ccccc1C(=O)Nc1ccccc1C(=O)N1CCC(C)CC1,97.8,-4.009661145212399
Cc1ccc(C(=O)Nc2ccc(C(=O)N3CCCCC3C)cc2)cc1,15.5,-4.809668301829708
Cc1ccc(NC(=O)C2CC(=O)N(CCc3ccccc3)C2)c(C)c1,124.8,-3.9037854146535946
C(=Cc1ccccc1)CN1CCN(Cc2ccc3c(c2)OCO3)CC1,127.8,-3.8934691461776185
CC(C)(C)C(=O)NNC(=O)C1CC1(c1ccccc1)c1ccccc1,68.7,-4.16304326294045
COc1ccc(C=CC2=Nc3ccccc3NC(C)(C)C2)cc1OC,127.8,-3.8934691461776185
COc1ccccc1CNC(=O)CCCc1cn(C)c2ccccc12,24.4,-4.61261017366127
COc1cccc(CNC(=O)CCCc2cn(C)c3ccccc23)c1,18.1,-4.7423214251308154
COc1ccccc1CCC(=O)NCCCn1ccc2ccccc21,80.8,-4.092588639225414
CCn1cc(CCC(=O)NCc2ccccc2OC)c2ccccc21,90.7,-4.042392712939905
CCOc1ccc(CNC(=O)CCc2cn(C)c3ccccc23)cc1,6.2,-5.2076083105017466
CCOc1ccccc1CNC(=O)CCc1cn(C)c2ccccc12,9.2,-5.036212172654444
CCOc1cc(CN2CCc3c([nH]c4ccccc34)C2)ccc1OC,97.5,-4.010995384301463
CCn1c(C)c(C(=O)NCCc2ccccc2)c2cc(OC)ccc21,68.4,-4.164943898279883
N#Cc1ccc(-c2ccc(OCC(O)CN3CCCCC3)cc2)cc1,126.0,-3.899629454882437
O=C(CCC1CCCCC1)Nc1ccc(C(=O)c2ccncc2)cc1,1.2,-5.920818753952375
O=C(NCCc1ccccc1)C1CCC(=O)N1CCc1ccccc1,137.3,-3.862329462763245
CC(=O)c1ccc(N2CCN(C(=O)c3cc4c(s3)CCCC4)CC2)cc1,29.0,-4.5376020021010435
Cc1ccc(C)c(OCCC(=O)Nc2ccccc2C(=O)NC2CC2)c1,11.9,-4.924453038607469
COc1ccc(CC(=O)NCc2ccc3c(c2)cc(C)n3C)cc1OC,59.0,-4.229147988357856
CC(OC(=O)c1cccc(N(C)C)c1)C(=O)N1CCc2ccccc2C1,105.8,-3.975514332300833
Cc1ccc(NC(=O)C2CCCN2C(=O)OCc2ccccc2)cc1C,32.6,-4.486782399932061
Cc1ccc(NC(=O)C2CCCN2C(=O)OCc2ccccc2)c(C)c1,52.5,-4.279840696594043
CC1c2cc3c(cc2CCN1CC(=O)Nc1ccccc1)OCCCO3,11.1,-4.954677021213342
COc1ccc(CCNC(=O)C2CC(=O)N(c3ccc(C)cc3)C2)cc1,7.1,-5.1487416512809245
Cc1cccc(N2CCN(C(=O)c3ccc4c(c3)OCCO4)CC2)c1C,44.5,-4.351639989019068
Cc1cccc(C(=O)NC(=Cc2ccco2)C(=O)N2CCCCCC2)c1,142.7,-3.845576026885353
CCOc1ccccc1NC(=O)c1cccc(NC(=O)C2CCCC2)c1,38.0,-4.42021640338319
COc1ccc(NC(=O)CN(C)C(=O)Cc2ccc3c(c2)CCC3)cc1,34.6,-4.460923901207224
COc1ccc(OC)c(CNC(=O)CCc2cn(C)c3ccccc23)c1,36.0,-4.443697499232712
CCOC(=O)C1=C(C)N(C)C(=S)NC1c1c(OCC)ccc2ccccc12,1.0,-6.0
CC1=C(C(=O)OCCOC(C)C)C(c2cccc3ccccc23)NC(=O)N1,12.5,-4.903089986991944
Cc1ccc(NC(=O)C2CC(O)CN2C(=O)OCc2ccccc2)cc1C,132.5,-3.8777841217271733
Cc1ccc(NC(=O)C2CC(O)CN2C(=O)OCc2ccccc2)c(C)c1,101.0,-3.9956786262173574
CCN(Cc1ccccc1)C(=O)c1cc2c(OC)c(OC)c(OC)cc2[nH]1,86.3,-4.06398920428479
CC(C)c1ccc(NC(=O)COC(=O)C2CCCN2C(=O)c2cccs2)cc1,33.2,-4.478861916295964
COc1ccc(CCNC(=O)C2CCC(=O)N2S(=O)(=O)c2ccc(C)cc2)cc1,146.9,-3.8329782042097436
CC(NC(=O)COC(=O)c1cccc(S(=O)(=O)N2CCCC2)c1)c1ccccc1,28.3,-4.548213564475709
COc1ccc(C=CC(=O)Nc2ccc(C)c(S(=O)(=O)N3CCOCC3)c2)cc1,17.8,-4.749579997691106
CCOC(=O)C1CCN(S(=O)(=O)c2ccc3c4c(cccc24)C(=O)N3CC)CC1,25.0,-4.6020599913279625
O=C(COC(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1)NCc1ccccc1,8.6,-5.0655015487564325
O=C(NCC1COc2ccccc2O1)C1CCN(S(=O)(=O)c2ccccc2)CC1,98.0,-4.008773924307505
COc1ccc(N2CCN(C(=O)COC(=O)c3cccc(OC)c3O)CC2)cc1,18.0,-4.7447274948966935
CC(NC(=O)COC(=O)c1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccccc1,30.5,-4.515700160653214
Cc1ccc(CNC(=O)COC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1,15.0,-4.823908740944319
Cc1ccc(NC(=O)COC(=O)Cc2ccccc2)cc1S(=O)(=O)N1CCOCC1,134.3,-3.8719239873312845
CCOc1ccccc1C(=O)OCC(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1,44.4,-4.35261702988538
COc1ccc(C=CC(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2OC)cc1,18.5,-4.732828271596986
CC(=O)c1ccc(N(CC(=O)NC2CCS(=O)(=O)C2)S(=O)(=O)c2ccc(C)cc2)cc1,22.4,-4.649751981665837
CCOc1ccc(NC(=O)COC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1,57.7,-4.238824186844268
COc1ccc(CNC(=O)COC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1,20.5,-4.688246138944246
COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)COC(=O)Cc1ccccc1,115.3,-3.938170692705301
CC(=O)c1ccc(NC(=S)N2CCC(Cc3ccccc3)CC2)cc1,7.9,-5.102372908709558
Cn1cccc1C=NN1CCN(Cc2cccc3ccccc23)CC1,11.7,-4.931814138253839
CCN1CCN(c2nnc(-c3ccc(C)cc3)c3ccccc23)CC1,129.3,-3.888401475119606
CC(=NNC(=O)c1c(C)nc2ccccn12)c1ccc(C(C)(C)C)cc1,4.6,-5.337242168318426
Cc1ccccc1N1CCN(Cc2nc(Cc3ccccc3)no2)CC1,31.6,-4.500312917381596
Cn1nc(-c2ccccc2)cc1NC(=O)Nc1ccc(C(C)(C)C)cc1,2.0,-5.698970004336019
COc1ccccc1N1CCN(Cc2c[nH]c(-c3ccccc3)n2)CC1,43.3,-4.363512103646634
NC(=O)NN=C1C2CCCC1C(c1ccccc1)NC2c1ccccc1,13.5,-4.869666231504994
CNC(=O)C(C#N)=Cc1cc(C)n(-c2ccc(N3CCOCC3)cc2)c1C,4.1,-5.3872161432802645
CCOC(=O)N1CCN(Cc2c[nH]nc2-c2cccc3ccccc23)CC1,85.3,-4.069050968832477
CN1C(=O)C2C(c3ccc(N(C)C)cc3)NN(Cc3ccccc3)C2C1=O,23.0,-4.638272163982407
COc1ccccc1CN1CCN(Cc2nc(-c3ccccc3)no2)CC1,137.5,-3.8616973018337184
CCN(CC)C(=O)Cn1cc(C=C(C#N)C(=O)NC2CC2)c2ccccc21,118.0,-3.9281179926938745
CCOc1ccccc1C(=O)Nc1ccc(-n2nncc2C(C)(C)C)cc1,0.5,-6.301029995663981
COc1ccc(NC(=O)c2cc(C3CC3)nc3c2cnn3C(C)C)cc1OC,44.9,-4.347753658996677
CCOC(=O)c1sc2nc(C)nc(N3CCN(S(=O)(=O)c4ccccc4)CC3)c2c1C,5.4,-5.267606240177032
Cc1nc(SCC(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)c2c(C)c(C)sc2n1,14.8,-4.8297382846050425
COc1ccc(OCC(=O)NN=C(C)CC(=O)Nc2ccc(NC(C)=O)cc2)cc1,52.9,-4.276544327964814
CCN(CC(=O)Nc1ccc2c(c1)OCCO2)CC(=O)Nc1ccc(C)c([N+](=O)[O-])c1,16.3,-4.787812395596042
Cc1cc(NN=Cc2ccc(N(C)C)cc2)nc(NCc2ccccc2)n1,2.5,-5.6020599913279625
COc1ccccc1-c1nnc(SCC(=O)Nc2ccc(N3CCOCC3)cc2)n1N,127.1,-3.895854449445992
CCOc1ccc(OCCCC(=O)N(C)CC(=O)Nc2ccccc2Br)cc1,12.5,-4.903089986991944
Cc1ccc(N(CC(=O)NCC2CCCO2)S(=O)(=O)c2ccc(Cl)cc2)cc1C,92.0,-4.036212172654444
CN(c1ccc(OCC(=O)NC2CCC(O)CC2)cc1)S(=O)(=O)c1ccc(Cl)cc1,149.9,-3.8241983671517206
COc1ccc(CNC(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc2Cl)cc1OC,6.8,-5.167491087293763
COc1ccc(CCNC(=O)C2CC(O)CN2S(=O)(=O)c2ccc(Cl)cc2)cc1OC,149.9,-3.8241983671517206
CC(=O)Nc1cccc(NCC(=O)Nc2cc(S(=O)(=O)N3CCCCC3)ccc2Cl)c1,77.0,-4.113509274827518
CC(=O)Nc1ccc(S(=O)(=O)NCCC(=O)N2CCN(c3ccccc3Cl)CC2)cc1,149.9,-3.8241983671517206
CCC(C)C(NC(=O)c1ccc(Cl)cc1)C(=O)OCC(=O)c1c(N)n(C)c(=O)n(C)c1=O,59.6,-4.2247537402597635
COc1cc(C(=O)NCC(=O)NNC(=O)CN(C)S(=O)(=O)c2ccc(Cl)cc2)cc(OC)c1OC,148.2,-3.829151796356691
O=C(NCCNC1CCC(c2ccccc2)CC1)c1ccc(F)cc1,104.0,-3.9829666607012197
CC(C)(C)c1ccc(C(=O)NN=Cc2ccc(OCCCF)cc2)cc1,1.1,-5.958607314841775
CN(Cc1cccc(F)c1)C(=O)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,62.8,-4.202040356262804
COc1ccc(NC(=O)CC(C)CC(=O)NCc2ccc(F)cc2)c(OC)c1,17.5,-4.756961951313706
COc1ccc(NC(=O)CCOc2ccccc2F)cc1S(=O)(=O)N1CCCCC1,79.7,-4.098541678603888
Cc1ccc(CN2CCN(CC(=O)NN=Cc3ccccc3F)CC2)cc1,95.0,-4.022276394711152
CC(C)C(NC(=O)c1ccc(F)cc1)C(=O)N1CCN(c2ccccn2)CC1,67.1,-4.1732774798310075
Cc1[nH]c2ccccc2c1C(c1ccncc1)N1CCC(C)CC1,149.9,-3.8241983671517206
CN(C)c1ccc(C2C3CCCc4ccccc4C3=NN2C)cc1,0.6,-6.221848749616356
CC(C)(C)CC(=O)NC(Cc1ccccc1)c1nc2ccccc2[nH]1,18.5,-4.732828271596986
CCC(=O)NCc1c(C)c(C)n(Cc2ccccc2)c1-n1cccc1,13.7,-4.863279432843593
O=C(CNC1CCCCC1)NN=C(c1ccccc1)c1ccccc1,107.0,-3.9706162223147903
Cc1ccccc1C(=O)Nc1cc(-c2cc(C(C)(C)C)oc2C)nn1C,17.1,-4.767003889607846
CC(=O)c1ccc(NC(=O)N2CCN(c3ccc(C)cc3)C(C)C2)cc1,112.1,-3.950394387405027
Cc1ccc(CNC(=O)C2CCCN2C(=O)Nc2ccc(C)cc2)cc1,32.4,-4.489454989793388
CC1CN(CC(=O)NN=C(c2ccccc2)c2ccccc2)CC(C)O1,87.6,-4.057495893831919
Cc1ccc(C(=O)Nc2cccc(NC(=O)CN3CCCCC3)c2)cc1,117.8,-3.9288547095489172
CCCCNC(=O)NNC(=O)C1CC1(c1ccccc1)c1ccccc1,113.5,-3.9450041384708583
CCc1cccc(NC(=O)C2CCCN2C(=O)Nc2ccc(C)cc2)c1,3.4,-5.468521082957745
CCN(CC)CCOc1nnc(-c2ccc(OC)cc2)c2ccccc12,141.1,-3.850472986245652
CCOC(=O)c1cnc2c(ccc3ccccc32)c1NCCCN(C)C,131.2,-3.8820661649603587
O=C(N1CCN(CCO)CC1)N1c2ccccc2CCc2ccccc21,130.6,-3.884056823060945
CSCCC(NC(=O)c1ccccc1)C(=O)NN=C(C)Cc1ccccc1,15.9,-4.798602875679548
CCOc1ccc(NC(=S)N2CCC(NC(=O)c3ccccc3)CC2)cc1,11.0,-4.958607314841775
CC1(C)Cc2nc(-c3ccccc3)nc(SCC(=O)N3CCCC3)c2CO1,58.1,-4.235823867609669
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,128.8,-3.8900841369762067
COc1ccccc1C(=O)NC1CCN(C(=O)Nc2ccc(C)cc2)CC1,127.4,-3.8948305720006684
Cc1ccc(NC(=O)CCC(=O)NNC(=O)CCc2ccccc2)c(C)c1,9.8,-5.008773924307505
CC(=O)N1CCN(c2ccccc2NC(=O)COc2ccccc2C)CC1,135.3,-3.868702203402377
CCOc1ccc(C=NNC(=O)C(=O)N2CCCCCC2)c2ccccc12,9.8,-5.008773924307505
CC(C)(C)c1ccc(C(=O)NNC(=O)CCC(=O)Nc2ccccc2)cc1,4.9,-5.309803919971486
CN1CCN(c2ccc(CNC(=O)c3ccc4c(c3)OCCO4)cc2)CC1,135.3,-3.868702203402377
COc1ccc(C(=O)NC2CCN(C(=O)NCc3ccccc3)CC2)cc1,14.7,-4.8326826652518236
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2,142.9,-3.8449677712090296
COc1ccc2nc(NC(=O)C34CC5CC(CC(NC(C)=O)(C5)C3)C4)sc2c1,103.1,-3.9867413347164833
CCN(CC)CCNc1oc(-c2ccccc2)nc1S(=O)(=O)c1ccccc1,149.9,-3.8241983671517206
O=C(CCc1ccccc1)Nc1ccc(S(=O)(=O)NC2=NCCCCC2)cc1,141.7,-3.8486301497525397
CC1CCCCC1NC(=O)COC(=O)c1ccc2c(=O)n3c(nc2c1)CCC3,57.9,-4.2373214362725635
Cc1ccccc1C1NC(c2ccccc2C)C([N+](=O)[O-])C(C)(C)C1[N+](=O)[O-],0.8,-6.096910013008056
CC(=O)NC(CC(=O)NNC(=O)COc1c(C)cccc1C)c1ccccc1,125.7,-3.9006647223140423
COc1ccc(C(C)=NNC(=O)CNC(=O)CCc2ccccc2)c(OC)c1,146.0,-3.835647144215563
COc1ccc(NC(=O)C2CCCN(C(=O)Nc3ccc(OC)cc3)C2)cc1,19.6,-4.707743928643524
CSc1ccccc1NC(=O)CN(C)C(C)C(=O)NCc1ccc2c(c1)OCO2,38.5,-4.414539270491499
CC(=O)Nc1ccc(S(=O)(=O)NC(C)C(=O)NC2CCCc3ccccc32)cc1,72.9,-4.137272471682025
CC(=O)Nc1ccc(NC(=O)c2cccc(S(=O)(=O)N3CCCCCC3)c2)cc1,12.8,-4.892790030352131
CCN(CC)S(=O)(=O)c1ccc(NC(=O)c2ccc(N3CCCC3=O)cc2)cc1,12.0,-4.920818753952375
COc1ccc(NC(=O)COC(=O)C(NC(=O)c2ccc(C)cc2)C(C)C)cn1,145.0,-3.838631997765025
CCOc1ncccc1C(=O)OC(C)C(=O)Nc1ccc(N2CCOCC2)cc1,68.8,-4.162411561764489
CC(=O)NC(CC(=O)Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccccc1,149.9,-3.8241983671517206
CN(C)c1ccc(C(=O)OCC(=O)Nc2cccc(S(=O)(=O)N3CCCC3)c2)cc1,12.7,-4.896196279044043
CCOC(=O)N1CCN(C(=O)c2ccc(S(=O)(=O)Nc3ccc(C)cc3)cc2)CC1,149.9,-3.8241983671517206
O=C(Nc1ccc(N2CCOCC2)cc1)c1cccc(S(=O)(=O)N2CCOCC2)c1,35.0,-4.455931955649724
COc1ccc(NC(=O)CNc2ccccc2C(C)=O)cc1S(=O)(=O)N1CCOCC1,142.8,-3.8452717925598443
COc1cc(S(=O)(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)ccc1NC(C)=O,21.7,-4.663540266151471
COc1ccc(NC(=O)CSc2ccc(NC(C)=O)cc2)cc1S(=O)(=O)N1CCOCC1,149.9,-3.8241983671517206
CS(=O)(=O)N1Cc2ccccc2CC1C(=O)OCC(=O)NCCc1ccc(S(N)(=O)=O)cc1,119.3,-3.9233595563296584
Cc1ccc(S(=O)(=O)NCC(=O)OCC(=O)Nc2cccc(S(=O)(=O)N3CCOCC3)c2)cc1,149.9,-3.8241983671517206
Cc1ccc(NC(=S)N2CCC(NC(=O)c3ccc(C)cc3)CC2)cc1,6.0,-5.221848749616356
CN1CCN(C(=S)NC(CC(=O)c2ccccc2)c2ccccc2)CC1,117.5,-3.929962133392245
CCN(CC)CCN(C(=O)C=Cc1cccs1)c1nc2ccc(C)cc2s1,1.4,-5.853871964321762
COc1ccc(-c2nc(CN3CCN(c4ncccn4)CC3)c(C)o2)cc1C,102.8,-3.9880068853407433
CN(C)c1ccc(NC(=O)CCCCCn2nnc3ccccc3c2=O)cc1,13.4,-4.872895201635193
O=C(Cn1c(NCCO)nc2ccccc21)Nc1cccc(S(=O)(=O)N2CCCC2)c1,142.3,-3.8467950999157154
COc1ccc(CCNC(=O)COn2nnc3ccc(S(=O)(=O)N4CCOCC4)cc32)cc1,97.6,-4.010550182333308
c1ccc(Nc2nc(NCCN3CCOCC3)nc(Nc3ccccc3)n2)cc1,92.0,-4.036212172654444
Cc1ccc(C2NC(c3ccc(C)cc3)C(C)C(=O)C2C)cc1,2.3,-5.638272163982407
Cc1cccc(C2NC(c3cccc(C)c3)C(C)C(=O)C2C)c1,2.6,-5.585026652029182
Cc1ccccc1C1NC(c2ccccc2C)C(C)C(=O)C1C,25.0,-4.6020599913279625
Cc1ccc(C2(c3ccc(C)cc3)CC2C(=O)NC(C)C)cc1,3.3,-5.481486060122113
COCCN(CC=Cc1ccccc1)CC=Cc1ccccc1,32.9,-4.482804102050026
CCC1C(=O)C(CC)C(c2ccccc2)NC1c1ccccc1,14.0,-4.853871964321762
CCN(CC)CC#CC(OC)(c1ccccc1)c1ccccc1,85.8,-4.066512712151295
O=C(CCc1ccccc1)NCC1(c2ccccc2)CCCC1,77.4,-4.111259039317107
Cc1cccc(C(CC(=O)N2CCCCC2)c2ccccc2)c1O,2.5,-5.6020599913279625
CCOC(=O)C1CCN(Cc2ccccc2)CC1c1ccccc1,85.3,-4.069050968832477
CCOC(=O)C1CCCCN1Cc1ccc(-c2ccccc2)cc1,4.6,-5.337242168318426
CCOC(=O)C1CCN(Cc2ccc(-c3ccccc3)cc2)CC1,79.2,-4.101274818410507
CCOC(=O)C1CCCN(Cc2ccc(-c3ccccc3)cc2)C1,36.8,-4.434152181326483
COc1ccc(C2(C(=O)NCCc3ccccc3)CCCC2)cc1,96.2,-4.016824927962187
COc1ccc(C2NC(c3ccc(OC)cc3)C(C)C(=O)C2C)cc1,35.9,-4.444905551421681
Cc1ccc(C(=O)C=C(O)C(=O)NC23CC4CC(CC(C4)C2)C3)cc1,24.7,-4.607303046740334
Cc1ccc(C(=O)OCC(=O)N(Cc2ccccc2)C(C)C)cc1C,49.5,-4.305394801066432
CC1CCCC(C)N1C(=O)COc1cccc(Oc2ccccc2)c1,61.3,-4.212539525481585
CCOC(=O)C1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,50.1,-4.300162274132754
CCOC(=O)C1CCCN(Cc2cccc(Oc3ccccc3)c2)C1,9.1,-5.040958607678906
CCOC(=O)C1CCCCN1Cc1cccc(Oc2ccccc2)c1,2.1,-5.6777807052660805
CC(C)(C)c1ccc(C(CC(=O)O)NC(=O)Cc2ccccc2)cc1,145.2,-3.838033383635925
COc1ccc(C(=O)NCC2(c3ccccc3)CCCC2)c(OC)c1,11.2,-4.950781977329818
COc1ccc(C2(CNC(=O)c3ccccc3)CCCC2)cc1OC,24.2,-4.616184634019569
COc1cccc(C(=O)NCC2(c3ccccc3)CCCC2)c1OC,45.1,-4.345823458122039
COc1ccc(CCC(=O)NC2CCCc3ccccc32)cc1OC,139.9,-3.8541822855081724
CC(C)(C)c1ccc(C(CC(=O)O)NC(=O)CSc2ccccc2)cc1,149.9,-3.8241983671517206
COc1ccc(O)c(CN2CCCC(C(=O)c3ccccc3SC)C2)c1,47.6,-4.3223930472795065
O=C(O)CC1(CC(=O)NCc2ccc(-c3cccs3)cc2)CCCCC1,116.6,-3.9333014495770047
COc1ccc(NC(=O)C(Cc2cc(C)cc(C)c2)C(C)C(=O)O)cc1,102.7,-3.9884295564027217
COc1ccc(C(=O)N2CCC(c3ccccc3)CC2)c(OC)c1OC,133.9,-3.873219422987991
CCCOc1ccc(C(=O)NCC2OCCc3ccccc32)cc1OC,13.2,-4.87942606879415
CCOc1ccc(C(CC(=O)O)NC(=O)C(CC)c2ccccc2)cc1,134.8,-3.870310107800699
CCC1(CC)C(=O)C(C)(C)C(=O)OC1c1cn(C(C)=O)c2ccccc12,47.3,-4.325138859262188
CCCCOc1ccc(C=C(C(=O)O)c2ccc(S(=O)(=O)N3CCCC3)s2)cc1,149.9,-3.8241983671517206
COc1cccc2cc(C(=O)OCC(=O)NC3CCCC(C)C3C)c(=O)oc12,35.4,-4.450996737974212
CCOc1ccc(CCNC(=O)COC(=O)C=Cc2ccco2)cc1OCC,102.0,-3.9913998282380825
COc1ccc(S(=O)(=O)N2CCC(C(=O)Oc3cccc(C)c3)CC2)cc1OC,2.1,-5.6777807052660805
COc1ccc(OC)c(COC(=O)c2cccc(S(=O)(=O)N3CCCCC3)c2)c1,24.1,-4.617982957425132
CCOc1ccc(C=C(C(=O)O)c2ccc(S(=O)(=O)N3CCCCC3)s2)cc1OC,149.9,-3.8241983671517206
COc1ccc(Br)cc1CN(C)CC(=O)Nc1cccc(S(=O)(=O)N2CCCC2)c1,22.0,-4.657577319177793
CC(NC(=O)COC(=O)C12CC3CC(CC(Br)(C3)C1)C2)c1ccccc1,49.0,-4.309803919971486
CN(Cc1ccccc1)C(=O)COC(=O)C12CC3CC(CC(Br)(C3)C1)C2,44.7,-4.349692476868063
Cc1cccc(N2CCN(CC(=O)NCc3ccc(Cl)cc3)CC2)c1C,4.3,-5.366531544420414
CCN1CCN(c2ccc(NC(=O)COc3ccc(Cl)cc3C)cc2)CC1,13.1,-4.882728704344236
CCN(CC)S(=O)(=O)c1cc(NC(=O)C(C)N2C(=O)C3CC=CCC3C2=O)ccc1Cl,122.4,-3.912218582190458
COc1cccc(CNC(=O)COC(=O)C23CC4CC(CC(Cl)(C4)C2)C3)c1,53.8,-4.269217724333611
CCCn1c(N)c(N2CCCCC2)c(=O)n(CC(=O)Nc2ccccc2C(F)(F)F)c1=O,17.0,-4.769551078621726
CCCCC(=O)Nc1ccccc1N1CCN(c2ccc(F)cc2)CC1,12.1,-4.91721462968355
CCC(C)C(=O)Nc1ccccc1N1CCN(c2ccc(F)cc2)CC1,8.2,-5.086186147616283
COc1ccc(CN(C)CC(=O)Nc2cccc(S(=O)(=O)N3CCCC3)c2)cc1F,101.0,-3.9956786262173574
OCC1(Cc2ccccc2F)CCCN(CCc2ccccc2)C1,124.3,-3.905528871358355
CC1CCN(CC(O)Cn2c3ccccc3c3ccccc32)CC1,120.0,-3.9208187539523753
CC(CCc1ccccc1)NC(=O)CN1CCc2ccccc2C1,146.7,-3.8335698861567176
Cc1ccc(CC(=O)NC2CCN(Cc3ccccc3)CC2)cc1,129.3,-3.888401475119606
CC(C)(C)c1ccc(NC(=O)NC2CCCc3ccccc32)cc1,0.9,-6.045757490560675
CCC(C)NC(=O)c1ccc(CN2CCc3ccccc3C2)cc1,22.0,-4.657577319177793
CCC1C(=NO)C(CC)C(c2ccccc2)NC1c1ccccc1,2.8,-5.552841968657781
Cc1ccc(C(=O)NCC(C)NC(=O)c2ccc(C)c(C)c2)cc1C,10.0,-5.0
Cc1ccc(-c2cc(C(=O)N3CC4(C)CC3CC(C)(C)C4)no2)cc1,1.2,-5.920818753952375
COC(C(=O)NN=C(C)c1ccc(C(C)(C)C)cc1)c1ccccc1,3.3,-5.481486060122113
CC(C)CCNCC(O)CON=C1c2ccccc2-c2ccccc21,140.1,-3.8535618647142256
Cc1ccc(CNC(=O)C(NC(=O)Cc2ccccc2)C(C)C)cc1,21.9,-4.6595558851598815
COc1ccc(C(=O)N2CCCC(Nc3ccc(C)c(C)c3)C2)cc1,119.7,-3.9219058495935895
Cc1ccc(C(=O)N2C3=C(CCCC3)C(=O)NC23CCCCC3)cc1,6.2,-5.2076083105017466
COc1ccc(CC(=O)N2CCN(c3cccc(C)c3C)CC2)cc1,74.2,-4.129596094720973
Cc1cccc(C)c1OCC(=O)Nc1ccccc1N1CCCCC1,1.2,-5.920818753952375
CC(CNC(=O)CCc1ccccc1)NC(=O)CCc1ccccc1,56.1,-4.251037138743839
CCC(Oc1ccccc1)C(=O)Nc1ccccc1N1CCCCC1,2.1,-5.6777807052660805
CCOC(=O)C1(Cc2ccccc2)CCCN(Cc2ccncc2)C1,92.5,-4.0338582672609675
CCOc1ccccc1C(=O)NC1CCN(Cc2ccccc2)CC1,108.7,-3.9637704559137052
CCOC(=O)N1CCN(CC(c2ccccc2)c2ccccc2)CC1,75.6,-4.121478204498794
CCCCOc1cccc(C(=O)Nc2ccccc2N2CCCC2)c1,3.5,-5.455931955649724
CCC(CC)C(=O)Nc1cccc(C(=O)NCCc2ccccc2)c1,120.6,-3.9186526921958675
CCCC(=O)C1=C(NCCc2c(C)[nH]c3ccccc23)CCCC1=O,101.6,-3.9931062920520994
CCC(C(=O)NC(C)c1ccccc1)C(=O)NC(C)c1ccccc1,20.1,-4.696803942579511
CCC(=O)C1=C(NCCc2c(C)[nH]c3ccc(C)cc23)CCCC1=O,9.8,-5.008773924307505
CCCCC(=O)Nc1ccc(C(=O)N(CC)c2ccccc2C)cc1,23.3,-4.632644078973981
